id,Booking_status,Probability
62401,1,0.6177181
62402,0,0.0019447238
62403,1,0.577212
62404,0,0.2542213
62405,0,0.23531957
62406,1,0.82069397
62407,0,0.10123044
62408,1,0.747628
62409,0,0.48182526
62410,1,0.55706745
62411,0,0.48986349
62412,1,0.51726204
62413,0,0.031895164
62414,0,0.40649143
62415,1,0.5956742
62416,0,0.07683579
62417,1,0.71268183
62418,0,0.07452494
62419,0,0.048805214
62420,0,0.18117708
62421,1,0.8589226
62422,0,0.08851742
62423,0,0.16743004
62424,0,0.29567656
62425,0,0.022444934
62426,1,0.69512933
62427,0,0.37884015
62428,0,0.12459242
62429,1,0.6056106
62430,1,0.81934446
62431,0,0.3337032
62432,0,0.22547433
62433,1,0.85183483
62434,1,0.887752
62435,0,0.2243844
62436,0,0.034248818
62437,0,0.12365026
62438,0,0.3925722
62439,0,0.06728559
62440,0,0.0237223
62441,0,0.2840851
62442,1,0.6386101
62443,1,0.8886937
62444,0,0.14285778
62445,1,0.5684703
62446,1,0.8093085
62447,0,0.2427174
62448,1,0.757458
62449,0,0.04911149
62450,1,0.83944637
62451,0,0.15273552
62452,0,0.13062973
62453,0,0.18533772
62454,0,0.091939844
62455,1,0.6253737
62456,1,0.8136596
62457,0,6.253916e-05
62458,1,0.85354686
62459,0,0.07362057
62460,1,0.8733759
62461,0,0.2656016
62462,1,0.9030995
62463,0,0.1282695
62464,0,0.06875228
62465,0,0.054143578
62466,0,0.3363161
62467,1,0.6293523
62468,1,0.7197772
62469,0,0.4171904
62470,1,0.7730957
62471,0,0.055928953
62472,0,0.18817079
62473,0,0.35997933
62474,0,0.10462315
62475,0,0.38123158
62476,0,0.13109802
62477,0,0.2623182
62478,0,0.32161626
62479,1,0.73221684
62480,0,0.1933988
62481,0,0.05726453
62482,0,0.13712704
62483,0,0.34527433
62484,0,0.05038389
62485,0,0.2394494
62486,1,0.5047163
62487,0,0.39786416
62488,0,0.03078586
62489,1,0.8063271
62490,0,0.09035943
62491,0,0.22868586
62492,0,0.2120375
62493,1,0.80372864
62494,0,0.041150182
62495,0,0.0054795
62496,0,0.24212378
62497,0,0.004908039
62498,0,0.06270185
62499,0,0.15266787
62500,0,0.15551236
62501,0,0.13148685
62502,1,0.843461
62503,1,0.84936154
62504,0,0.0014763923
62505,0,0.0013492833
62506,1,0.613892
62507,1,0.5961331
62508,0,0.03860334
62509,0,0.40051007
62510,1,0.69978577
62511,0,0.22368845
62512,1,0.6818367
62513,1,0.8259124
62514,0,0.02656398
62515,0,0.14273532
62516,0,0.1696266
62517,1,0.85197353
62518,1,0.7078825
62519,0,0.24009863
62520,0,0.111898355
62521,0,0.44348413
62522,1,0.6592466
62523,0,4.021676e-19
62524,0,0.03613432
62525,0,0.47905344
62526,0,0.046680175
62527,1,0.76576173
62528,0,0.029199729
62529,0,0.40996867
62530,0,0.19781043
62531,0,0.3711152
62532,1,0.72274786
62533,0,0.019399473
62534,1,0.87342125
62535,1,0.71900564
62536,0,0.069657
62537,0,0.1768099
62538,0,0.06659226
62539,0,0.1793995
62540,1,0.8387499
62541,1,0.8738825
62542,1,0.6654608
62543,0,0.45462993
62544,0,0.24775212
62545,0,0.042979382
62546,0,0.3423052
62547,0,0.24654701
62548,1,0.7054848
62549,1,0.8347735
62550,0,0.49013913
62551,1,0.7501166
62552,0,0.034132656
62553,0,0.02976467
62554,0,0.4493931
62555,1,0.5426926
62556,1,0.7565314
62557,0,0.11154241
62558,0,0.3076263
62559,1,0.79295045
62560,1,0.51923686
62561,0,0.04449534
62562,0,0.14500521
62563,0,0.16217305
62564,1,0.5239666
62565,1,0.5813581
62566,0,0.27453986
62567,0,0.09752523
62568,1,0.740496
62569,0,0.49291748
62570,0,0.421612
62571,1,0.8396284
62572,1,0.7050244
62573,0,0.06420613
62574,0,0.40786132
62575,1,0.84133494
62576,0,0.0019057301
62577,1,0.8795402
62578,0,0.112230025
62579,0,0.33428645
62580,0,0.13820654
62581,0,0.488512
62582,1,0.6455499
62583,1,0.7067133
62584,0,0.053243596
62585,1,0.75301033
62586,0,0.04509488
62587,1,0.94969565
62588,0,0.045270525
62589,0,0.015971692
62590,1,0.65420717
62591,0,2.6083518e-09
62592,0,0.09043024
62593,0,0.089272976
62594,0,0.039188463
62595,0,0.2505822
62596,0,0.37006968
62597,0,0.014231662
62598,0,0.13113096
62599,1,0.8194428
62600,0,0.06967628
62601,1,0.94084275
62602,1,0.74229413
62603,1,0.64402634
62604,0,0.2545997
62605,0,0.042630814
62606,0,0.1597034
62607,1,0.5586841
62608,1,0.533995
62609,1,0.8185189
62610,1,0.7407188
62611,0,0.082751594
62612,0,0.0005458918
62613,1,0.7859905
62614,0,0.06449315
62615,0,0.042105198
62616,1,0.8313275
62617,0,0.4934202
62618,1,0.5691648
62619,0,0.33264008
62620,0,0.228163
62621,0,0.05344885
62622,1,0.5335788
62623,0,0.33147794
62624,1,0.5429818
62625,0,0.050349336
62626,0,0.16780552
62627,0,0.043618307
62628,0,0.17771423
62629,1,0.70954126
62630,0,0.070797674
62631,0,0.1010334
62632,1,0.69924825
62633,1,0.512611
62634,1,0.6205803
62635,0,0.066952035
62636,0,0.025794527
62637,0,0.32235375
62638,1,0.67050654
62639,0,0.0013289066
62640,1,0.74914473
62641,1,0.81585014
62642,0,0.009562547
62643,0,0.041836143
62644,1,0.7936043
62645,0,0.11492942
62646,1,0.6279698
62647,0,0.36145467
62648,0,0.1909572
62649,0,0.37583953
62650,0,0.35764652
62651,1,0.97309196
62652,1,0.58507484
62653,0,0.41894543
62654,0,0.35655406
62655,0,0.26047617
62656,0,8.161321e-05
62657,1,0.53293675
62658,0,3.2925584e-09
62659,0,0.093688466
62660,1,0.77074325
62661,1,0.7776969
62662,1,0.88221514
62663,0,0.26953247
62664,0,0.05597121
62665,0,0.119449444
62666,0,0.24505982
62667,0,0.31514573
62668,1,0.9651517
62669,0,0.072021484
62670,1,0.5528052
62671,0,0.25222623
62672,0,0.008567423
62673,1,0.6174682
62674,0,0.13881174
62675,0,0.07809171
62676,0,0.0147688165
62677,0,0.11794653
62678,0,0.09685888
62679,0,0.17263825
62680,0,0.009909525
62681,1,0.60695386
62682,1,0.77875835
62683,1,0.7135174
62684,0,0.41922736
62685,0,0.15978459
62686,0,0.059856176
62687,1,0.64306384
62688,0,0.11452803
62689,0,0.3771022
62690,1,0.64927524
62691,0,0.047312316
62692,0,0.4390381
62693,1,0.68094826
62694,0,0.0077542486
62695,0,0.008147866
62696,0,0.11546337
62697,1,0.50685465
62698,0,0.0053230175
62699,1,0.9265771
62700,1,0.7031223
62701,0,0.062993646
62702,0,0.45361537
62703,1,0.7766052
62704,0,0.23098075
62705,1,0.7873226
62706,0,2.889666e-32
62707,0,0.16790204
62708,0,0.09229109
62709,1,0.7613729
62710,0,0.0008973911
62711,0,0.13279346
62712,0,2.1376438e-06
62713,0,0.18991235
62714,0,0.13307905
62715,0,0.16767299
62716,1,0.72478616
62717,0,0.34378603
62718,1,0.720597
62719,0,0.29253435
62720,1,0.50696295
62721,0,0.032917455
62722,0,0.053729795
62723,0,0.4239026
62724,0,0.008991881
62725,0,0.033608526
62726,0,0.41290662
62727,0,0.20731477
62728,0,0.4121599
62729,1,0.7047845
62730,1,0.87734115
62731,0,0.15570547
62732,1,0.75631434
62733,1,0.9303627
62734,0,2.455902e-31
62735,1,0.79938287
62736,0,0.3457871
62737,1,0.8886789
62738,0,0.0651388
62739,0,0.09102401
62740,1,0.5333098
62741,0,0.14111707
62742,1,0.75883406
62743,0,0.089588635
62744,0,0.39059252
62745,0,0.33204022
62746,0,0.00995458
62747,0,0.040681545
62748,0,0.45358276
62749,1,0.6425421
62750,0,0.058117457
62751,0,0.16455239
62752,0,0.020931141
62753,0,0.21621528
62754,0,0.4622855
62755,0,0.010997249
62756,0,0.06902099
62757,1,0.78508
62758,0,0.17938639
62759,1,0.72685766
62760,1,0.7983218
62761,0,0.21088234
62762,0,0.4885851
62763,1,0.6264445
62764,1,0.5990111
62765,0,0.43347368
62766,0,0.076998964
62767,1,0.7872713
62768,0,7.1786504e-05
62769,1,0.8931624
62770,0,0.09373229
62771,0,0.03934197
62772,0,0.45566612
62773,0,0.013447928
62774,1,0.58667356
62775,0,0.32336798
62776,0,0.48215562
62777,1,0.71762955
62778,0,0.22482225
62779,0,0.027285893
62780,0,0.072768524
62781,0,0.18013634
62782,1,0.715321
62783,1,0.5593362
62784,0,0.010971224
62785,0,0.2587901
62786,0,0.0053169797
62787,1,0.57630736
62788,0,0.08206552
62789,0,0.3751155
62790,0,0.035359915
62791,1,0.8210679
62792,0,0.41973406
62793,0,0.011002067
62794,0,0.42287692
62795,0,0.00016352675
62796,0,0.44675404
62797,1,0.7058023
62798,0,0.16313496
62799,0,0.058061186
62800,1,0.64609545
62801,0,0.49803925
62802,1,0.6221239
62803,0,0.14691621
62804,1,0.77731204
62805,0,0.0733196
62806,0,0.22985439
62807,0,0.15698934
62808,0,0.18028359
62809,0,0.046724573
62810,0,0.032611564
62811,1,0.6047615
62812,0,0.013906741
62813,1,0.85718006
62814,0,0.2602479
62815,1,0.69244534
62816,1,0.7406157
62817,0,0.011974935
62818,0,0.2991156
62819,0,0.2919645
62820,1,0.7541178
62821,0,0.14675237
62822,0,0.3296173
62823,1,0.77050436
62824,0,0.10804536
62825,0,0.17655328
62826,0,0.18460946
62827,0,0.22140364
62828,0,0.45287275
62829,0,0.24356072
62830,0,0.38524142
62831,0,0.30475652
62832,0,0.44672552
62833,1,0.85613143
62834,0,0.07223333
62835,0,0.026129302
62836,0,0.43079457
62837,0,0.28970277
62838,1,0.50095487
62839,0,0.06258941
62840,1,0.6304583
62841,0,0.24564861
62842,0,0.17396568
62843,1,0.87600017
62844,1,0.7621408
62845,0,0.29480562
62846,1,0.77887565
62847,0,0.29858458
62848,1,0.50944257
62849,1,0.75446934
62850,0,0.17433584
62851,1,0.5158653
62852,0,0.34492445
62853,1,0.78247416
62854,0,0.07747724
62855,1,0.6684443
62856,0,0.036876764
62857,0,0.036260393
62858,0,0.30217406
62859,0,0.21238571
62860,0,5.4161075e-05
62861,0,0.4985361
62862,0,0.19997957
62863,0,0.068673246
62864,0,0.37638858
62865,1,0.60825783
62866,1,0.7634208
62867,0,0.17617819
62868,0,0.42472094
62869,0,0.08310728
62870,0,0.006924927
62871,0,0.41412246
62872,0,0.0699498
62873,1,0.9020673
62874,1,0.8949091
62875,0,0.032308638
62876,1,0.69981337
62877,0,0.12276037
62878,0,0.47014463
62879,1,0.6872308
62880,1,0.6145707
62881,1,0.9053077
62882,0,0.017280165
62883,0,0.00037995251
62884,1,0.60094494
62885,0,0.07118023
62886,0,0.020311173
62887,0,0.11564419
62888,0,0.15944153
62889,1,0.610758
62890,0,0.070200175
62891,1,0.8217261
62892,0,0.18039806
62893,0,0.15053545
62894,1,0.8551308
62895,1,0.87966186
62896,0,0.37363854
62897,0,0.00024119554
62898,0,0.18421781
62899,0,0.37978393
62900,1,0.7089095
62901,0,0.035533164
62902,1,0.8810238
62903,1,0.8442124
62904,0,0.4993728
62905,0,0.2857207
62906,0,0.22537148
62907,0,0.1187447
62908,0,0.34552884
62909,0,0.39668727
62910,0,0.25116
62911,0,0.12545341
62912,0,0.12253304
62913,0,0.035244025
62914,0,0.081461936
62915,1,0.73207784
62916,0,0.47466275
62917,0,0.27796367
62918,0,0.378835
62919,0,0.07276794
62920,0,0.06252796
62921,0,0.062008925
62922,0,0.0662296
62923,0,0.032760825
62924,0,0.18756774
62925,1,0.6308336
62926,1,0.62460166
62927,1,0.6680697
62928,1,0.86719894
62929,0,0.284458
62930,0,2.3699142e-08
62931,1,0.80496204
62932,0,1.4080254e-18
62933,1,0.7670089
62934,0,0.37474865
62935,0,0.2761745
62936,0,0.12071848
62937,0,0.044435482
62938,0,0.024585368
62939,1,0.5968244
62940,0,0.3582244
62941,1,0.94253325
62942,0,0.24474162
62943,0,0.170044
62944,1,0.75529224
62945,0,0.22135027
62946,0,0.11747159
62947,0,0.1746705
62948,0,0.00031268198
62949,0,0.45285347
62950,0,0.010554094
62951,1,0.68850726
62952,0,0.41394868
62953,0,0.041859962
62954,1,0.64504397
62955,0,0.043008972
62956,0,0.37104544
62957,1,0.5591582
62958,0,0.16831519
62959,0,0.13429241
62960,1,0.6479861
62961,1,0.50312513
62962,1,0.6227187
62963,0,0.0495259
62964,0,0.18820032
62965,1,0.62085843
62966,1,0.61466026
62967,0,1.5467771e-05
62968,1,0.8286988
62969,0,0.1165474
62970,1,0.68417925
62971,0,0.0779362
62972,1,0.6850801
62973,0,0.49069718
62974,1,0.5964488
62975,0,0.25909647
62976,0,0.34495243
62977,1,0.66846246
62978,1,0.60275865
62979,0,0.2608545
62980,0,0.057118107
62981,0,0.37057862
62982,0,0.3801663
62983,1,0.81395024
62984,0,0.3001994
62985,0,0.033127323
62986,1,0.607487
62987,0,0.114887044
62988,0,0.14401343
62989,0,0.33191743
62990,0,0.120311595
62991,0,0.03117925
62992,0,0.3193795
62993,0,0.28731573
62994,1,0.90683043
62995,0,0.3734875
62996,0,0.20974264
62997,0,0.2237462
62998,1,0.6148046
62999,0,0.21646598
63000,0,0.080049254
63001,1,0.51057637
63002,0,0.1310267
63003,0,0.009878843
63004,0,0.14669771
63005,0,0.12677206
63006,0,0.27785987
63007,0,0.044539098
63008,0,0.40246466
63009,1,0.87170804
63010,1,0.6873935
63011,0,0.112007014
63012,1,0.62906814
63013,1,0.5419264
63014,0,0.16139784
63015,1,0.63516825
63016,1,0.75092685
63017,1,0.72872955
63018,0,0.2383332
63019,1,0.67319524
63020,0,5.7401758e-06
63021,1,0.5264193
63022,1,0.76135194
63023,0,0.34539443
63024,0,0.26459727
63025,0,0.298803
63026,0,0.1437821
63027,0,0.00039748813
63028,1,0.6431965
63029,0,0.28561682
63030,0,0.014284646
63031,0,0.24554136
63032,0,0.20623407
63033,1,0.82112926
63034,0,0.0057939477
63035,0,0.112335764
63036,0,0.15313335
63037,1,0.8580409
63038,1,0.6308496
63039,0,0.12710334
63040,0,0.431112
63041,0,0.13859479
63042,1,0.64866704
63043,1,0.9314616
63044,0,0.22976518
63045,1,0.8661448
63046,1,0.56860214
63047,0,0.14247823
63048,0,0.45915118
63049,0,0.40362507
63050,0,0.11342502
63051,0,0.09609954
63052,0,0.19454849
63053,0,0.02475908
63054,0,0.4083855
63055,0,0.04624211
63056,0,0.3188449
63057,0,0.34176794
63058,0,0.38086936
63059,0,0.06530364
63060,0,0.11702995
63061,0,0.044255648
63062,1,0.7418345
63063,1,0.81202245
63064,0,0.22070006
63065,1,0.71220857
63066,1,0.66542435
63067,0,0.043915555
63068,1,0.94919175
63069,0,0.40831915
63070,0,0.36945266
63071,1,0.8758407
63072,0,0.2168533
63073,1,0.7171652
63074,0,0.089198105
63075,0,0.080069646
63076,0,0.09428657
63077,1,0.6677138
63078,1,0.5181435
63079,1,0.9523718
63080,0,0.098329276
63081,0,0.06803694
63082,1,0.85107476
63083,0,0.2130569
63084,0,0.12204371
63085,1,0.809548
63086,0,0.18094921
63087,1,0.7146641
63088,0,0.19267735
63089,0,0.10089309
63090,0,0.3961477
63091,0,9.024291e-07
63092,1,0.53582543
63093,1,0.59272367
63094,1,0.5838546
63095,1,0.75631434
63096,0,0.4646091
63097,0,0.18944813
63098,0,0.21016745
63099,0,0.14698283
63100,0,0.40522772
63101,0,0.23251101
63102,0,1.1535723e-24
63103,1,0.74704504
63104,0,0.48728216
63105,0,0.45072508
63106,1,0.7221137
63107,0,0.00016006158
63108,1,0.71203667
63109,0,0.004634467
63110,0,0.42469925
63111,0,0.03568104
63112,0,0.32080373
63113,1,0.7820201
63114,0,0.03638951
63115,0,0.11610821
63116,0,0.040527895
63117,1,0.90488267
63118,0,0.076285236
63119,0,0.29074785
63120,0,0.2855326
63121,0,0.13070905
63122,0,0.47521427
63123,1,0.63066196
63124,1,0.6302229
63125,0,0.07296953
63126,0,0.46102017
63127,1,0.5819231
63128,0,0.16316561
63129,0,0.052344855
63130,1,0.81656206
63131,0,0.00773854
63132,1,0.59605813
63133,0,7.985295e-07
63134,0,0.17006636
63135,0,0.13425602
63136,0,0.044799846
63137,0,0.36650923
63138,1,0.728798
63139,1,0.65126777
63140,1,0.570714
63141,0,0.28389832
63142,0,0.40281492
63143,0,0.07995173
63144,0,0.47123832
63145,0,0.14109427
63146,1,0.5035369
63147,1,0.57084674
63148,0,0.1239471
63149,0,0.0035664283
63150,0,0.02037091
63151,1,0.50266993
63152,0,0.15222234
63153,0,0.47601908
63154,0,0.22526845
63155,0,0.2535125
63156,0,0.4025249
63157,1,0.7728642
63158,0,0.07585489
63159,1,0.73793405
63160,0,0.055808745
63161,0,0.275135
63162,1,0.7234944
63163,1,0.82183516
63164,0,0.26235712
63165,0,0.4736313
63166,1,0.6385191
63167,1,0.84416497
63168,1,0.53738666
63169,1,0.5431147
63170,0,0.2925759
63171,1,0.85994124
63172,0,0.43331057
63173,0,0.33587232
63174,0,0.21071038
63175,1,0.67507863
63176,0,0.032796875
63177,1,0.87311894
63178,0,0.07085871
63179,1,0.80272716
63180,1,0.55983675
63181,1,0.50533706
63182,1,0.6385175
63183,0,0.23434733
63184,0,0.34442657
63185,1,0.77529025
63186,0,0.33874023
63187,1,0.720253
63188,0,0.049445774
63189,1,0.61831254
63190,0,0.092072055
63191,0,0.2053114
63192,1,0.67584
63193,0,0.38655582
63194,0,0.15920712
63195,0,0.34397236
63196,0,0.30467877
63197,0,0.27535206
63198,0,0.49262998
63199,1,0.71214116
63200,1,0.85912716
63201,0,0.045399986
63202,1,0.5354231
63203,0,0.14478149
63204,0,0.16480248
63205,1,0.7496205
63206,0,0.3279387
63207,1,0.5824339
63208,1,0.61325103
63209,0,0.120452315
63210,0,0.23844638
63211,0,0.10890992
63212,0,0.17741293
63213,0,0.40227017
63214,1,0.71909654
63215,0,0.08259688
63216,1,0.79517937
63217,0,0.38539687
63218,1,0.8269238
63219,0,0.0874601
63220,0,0.40104616
63221,0,0.043683507
63222,0,0.4207234
63223,1,0.7827043
63224,1,0.6599861
63225,0,1.6041588e-05
63226,0,0.2213082
63227,0,0.329666
63228,0,0.28755772
63229,0,0.042873435
63230,1,0.6306382
63231,1,0.70267963
63232,1,0.8761059
63233,0,0.05574311
63234,1,0.5372105
63235,0,0.013865317
63236,0,0.19176754
63237,1,0.8501042
63238,0,0.3868088
63239,1,0.8769126
63240,1,0.56131893
63241,1,0.7218807
63242,0,0.23756507
63243,1,0.7500382
63244,0,0.46671274
63245,1,0.6212157
63246,1,0.84850067
63247,1,0.6383045
63248,0,0.3925011
63249,0,0.13137794
63250,0,0.36369118
63251,1,0.6137947
63252,0,0.030333115
63253,0,0.000287206
63254,0,0.35013837
63255,0,0.07575947
63256,0,0.18372987
63257,0,2.0520703e-07
63258,0,0.115880944
63259,0,0.416624
63260,0,0.12112963
63261,0,0.4205793
63262,1,0.8943743
63263,0,0.39787573
63264,1,0.8388506
63265,0,0.34783182
63266,0,0.454324
63267,0,0.066323675
63268,0,0.21627252
63269,0,0.1881177
63270,1,0.7846392
63271,1,0.7391995
63272,0,0.4188436
63273,0,0.10463514
63274,0,0.13304923
63275,0,0.4135984
63276,1,0.8177524
63277,1,0.76145154
63278,1,0.58940786
63279,0,0.39852363
63280,0,0.18525963
63281,1,0.7061797
63282,1,0.6693247
63283,0,0.12404395
63284,0,0.1552805
63285,0,0.042933196
63286,0,0.37046182
63287,1,0.5450954
63288,1,0.832467
63289,0,0.005055703
63290,0,0.4397568
63291,0,0.35557362
63292,1,0.72241384
63293,1,0.7339476
63294,0,0.04638737
63295,0,0.3819028
63296,1,0.69458747
63297,0,0.24102345
63298,1,0.86614466
63299,0,0.025356336
63300,0,0.036810316
63301,1,0.8097638
63302,0,0.103889205
63303,0,0.3241518
63304,0,0.08260638
63305,1,0.61206514
63306,1,0.6642359
63307,1,0.7139089
63308,0,7.558311e-06
63309,0,0.41376477
63310,0,0.15539564
63311,1,0.7520042
63312,0,0.27876794
63313,0,0.24552014
63314,0,0.058260165
63315,1,0.6942924
63316,1,0.7152982
63317,0,0.014961471
63318,1,0.7706524
63319,0,9.659029e-07
63320,0,0.41031685
63321,0,0.19357511
63322,0,0.0004904986
63323,0,0.18641354
63324,1,0.76509255
63325,0,8.854171e-05
63326,0,0.43644297
63327,1,0.81740195
63328,0,0.28866827
63329,0,0.18232688
63330,0,0.0023005249
63331,0,0.25681335
63332,0,0.24580258
63333,1,0.7401353
63334,1,0.6076272
63335,0,0.0054210476
63336,0,0.3740289
63337,1,0.78774446
63338,0,0.031489395
63339,0,0.1773795
63340,0,0.38835043
63341,0,0.49480182
63342,0,0.11215488
63343,0,0.3374071
63344,0,0.40486595
63345,1,0.59403783
63346,0,0.07883995
63347,0,0.2609757
63348,0,0.49783665
63349,0,0.082320414
63350,0,0.16780554
63351,0,0.024996374
63352,0,0.07405923
63353,1,0.7788204
63354,0,0.49921596
63355,0,0.1330541
63356,0,0.029238952
63357,0,0.29664677
63358,0,0.3910174
63359,1,0.7676848
63360,1,0.7446437
63361,1,0.7520668
63362,0,0.01068935
63363,0,0.10697439
63364,0,0.26158872
63365,0,0.3387372
63366,0,0.048153225
63367,1,0.7981882
63368,0,0.029854199
63369,0,0.48968098
63370,0,0.039474584
63371,0,0.022191554
63372,1,0.5735835
63373,0,0.018883765
63374,0,0.3731959
63375,0,0.1638028
63376,0,0.080072425
63377,1,0.9274757
63378,0,0.2447739
63379,0,0.0466034
63380,0,0.15977158
63381,1,0.90347785
63382,0,0.13291302
63383,1,0.97186494
63384,1,0.6211613
63385,0,0.060333423
63386,0,0.49360132
63387,0,0.004145521
63388,1,0.5551023
63389,1,0.58705616
63390,1,0.56900156
63391,0,9.526103e-23
63392,0,0.32681775
63393,1,0.79358196
63394,0,0.11230878
63395,1,0.57018965
63396,1,0.62127036
63397,0,0.023737872
63398,1,0.71193326
63399,1,0.6386443
63400,1,0.87214
63401,1,0.70519024
63402,0,0.4448205
63403,1,0.5833044
63404,1,0.9342771
63405,0,0.3214601
63406,1,0.57056904
63407,1,0.5374714
63408,0,0.08278677
63409,1,0.6674536
63410,0,0.12800246
63411,0,0.07232247
63412,1,0.71017146
63413,0,0.35865277
63414,0,0.009043579
63415,0,6.0435013e-05
63416,0,0.14232007
63417,0,0.033039525
63418,1,0.5623478
63419,0,7.0614532e-15
63420,1,0.7305693
63421,0,0.010419317
63422,0,0.051169403
63423,0,0.39868826
63424,1,0.5496983
63425,0,0.0045199576
63426,0,0.47020474
63427,0,0.03542242
63428,1,0.9257896
63429,0,0.15612228
63430,0,0.2552558
63431,1,0.7042072
63432,1,0.61824065
63433,0,0.38181162
63434,1,0.66047543
63435,1,0.8288962
63436,1,0.83909816
63437,0,0.022171395
63438,0,0.37557262
63439,0,0.01784013
63440,1,0.5972773
63441,0,0.3847435
63442,0,0.10818518
63443,0,0.01744572
63444,1,0.7940353
63445,1,0.9431645
63446,1,0.8173436
63447,1,0.8633948
63448,0,0.4896584
63449,0,0.08867288
63450,0,0.31766522
63451,1,0.65462744
63452,0,0.05966008
63453,0,4.1061874e-05
63454,0,0.0032509754
63455,0,0.18172096
63456,1,0.690603
63457,0,0.49051642
63458,0,0.15271556
63459,1,0.90092725
63460,0,0.25721264
63461,0,0.031111522
63462,1,0.8078998
63463,0,0.028638951
63464,1,0.74375004
63465,1,0.78136396
63466,0,0.004187933
63467,0,0.2734236
63468,1,0.8196866
63469,0,0.118959025
63470,0,0.40772954
63471,0,0.07914046
63472,1,0.8680432
63473,1,0.8568893
63474,1,0.68447375
63475,1,0.8597929
63476,1,0.5475568
63477,1,0.63134813
63478,1,0.5333483
63479,0,0.1982199
63480,0,0.08142184
63481,0,0.2901567
63482,0,0.46588907
63483,1,0.8746918
63484,0,0.048346654
63485,1,0.8276949
63486,0,0.04596601
63487,0,0.35541362
63488,0,0.3788427
63489,1,0.7074823
63490,1,0.5449093
63491,0,0.29980057
63492,0,0.46798655
63493,0,1.0163017e-06
63494,0,0.17211983
63495,0,0.4703849
63496,0,0.0020345487
63497,1,0.8594616
63498,0,0.13285178
63499,0,0.029396567
63500,0,0.053261038
63501,0,0.011800058
63502,0,0.08254612
63503,0,0.043276723
63504,1,0.690509
63505,1,0.68601626
63506,0,0.09862343
63507,1,0.52063656
63508,1,0.50675523
63509,0,0.06305051
63510,0,0.059447736
63511,1,0.7855534
63512,1,0.8764711
63513,0,0.2327281
63514,0,0.42045778
63515,0,0.24752517
63516,0,0.24595635
63517,0,0.049932968
63518,0,0.06156518
63519,0,0.11106077
63520,0,0.09430056
63521,0,0.034344275
63522,1,0.5432277
63523,0,0.099983625
63524,0,0.11079519
63525,0,0.24988228
63526,1,0.84118634
63527,0,0.03437866
63528,0,0.10852917
63529,1,0.528256
63530,0,0.31955385
63531,0,0.079167314
63532,1,0.8635524
63533,0,0.32249197
63534,1,0.7945374
63535,1,0.8699335
63536,1,0.5436685
63537,0,0.1362894
63538,1,0.7215287
63539,0,0.026890803
63540,0,0.3755021
63541,0,0.2596942
63542,0,0.08814144
63543,1,0.92756826
63544,1,0.6995635
63545,0,0.15909375
63546,0,0.15207568
63547,1,0.7119772
63548,0,0.0075710695
63549,0,0.17925215
63550,0,0.18616633
63551,0,0.2902035
63552,1,0.67862195
63553,0,0.34166107
63554,0,0.051279113
63555,0,0.37019444
63556,0,0.2607054
63557,1,0.7701386
63558,0,0.49971724
63559,1,0.621392
63560,1,0.8037298
63561,0,0.3590458
63562,1,0.6877418
63563,1,0.6316198
63564,0,0.20769604
63565,0,0.391696
63566,0,0.24632977
63567,0,0.0194899
63568,1,0.69071627
63569,0,0.4072869
63570,0,0.19660604
63571,1,0.83346254
63572,0,0.49099183
63573,0,0.008668578
63574,1,0.55623037
63575,0,0.18023863
63576,0,0.17154303
63577,0,0.06638198
63578,0,0.4388883
63579,0,0.039138976
63580,1,0.8530503
63581,1,0.7783724
63582,1,0.6961643
63583,0,0.12790954
63584,0,0.23161201
63585,1,0.65312123
63586,1,0.78254783
63587,1,0.61769277
63588,1,0.50293297
63589,0,4.724021e-33
63590,1,0.8806483
63591,0,0.098306276
63592,1,0.6087516
63593,0,0.37418506
63594,0,0.05213983
63595,0,0.21644267
63596,0,0.42096803
63597,1,0.77458453
63598,0,0.08195107
63599,0,0.35776874
63600,0,0.3488831
63601,0,0.00043115576
63602,0,0.14065868
63603,1,0.80314165
63604,1,0.8497354
63605,0,0.12135371
63606,0,0.12853764
63607,0,0.18584912
63608,0,0.33458593
63609,1,0.86469376
63610,1,0.7607879
63611,1,0.76957065
63612,0,0.06690373
63613,0,0.050228223
63614,0,0.2143889
63615,0,0.388053
63616,0,0.30078614
63617,1,0.7621647
63618,0,0.057843175
63619,0,0.38390613
63620,0,0.0029022072
63621,1,0.7289413
63622,0,0.04127979
63623,0,0.48509425
63624,0,0.41731915
63625,0,0.12814675
63626,0,0.06454695
63627,0,0.26658127
63628,1,0.8782143
63629,1,0.7861792
63630,0,0.16444418
63631,0,0.13271275
63632,0,0.17553788
63633,0,0.33505192
63634,0,0.13490713
63635,0,0.0201312
63636,0,0.36483857
63637,0,0.34518752
63638,0,0.25211275
63639,0,0.04571883
63640,0,0.054415815
63641,0,0.2636836
63642,1,0.9571555
63643,1,0.8195114
63644,1,0.6550537
63645,1,0.5978514
63646,1,0.6690346
63647,1,0.5572805
63648,1,0.53765464
63649,0,0.16851948
63650,0,0.36349997
63651,1,0.6412645
63652,1,0.7212528
63653,0,0.041810002
63654,0,0.33132794
63655,1,0.81096524
63656,1,0.57385075
63657,1,0.68751067
63658,0,0.4296973
63659,0,0.27022484
63660,0,0.47356096
63661,0,0.06861718
63662,0,0.2779333
63663,1,0.62609106
63664,0,0.00048845395
63665,0,0.42814308
63666,0,0.10160479
